3000 176432
3 1863 2042
3 1870 2645
3 1904 2348
3 1990 903
3 2216 2133
3 2219 2274
3 2244 2501
3 2272 785
3 2307 1377
3 2411 1414
3 2521 1214
3 2535 2090
3 2571 2306
3 2572 2849
3 2589 1185
3 2612 635
3 2630 2115
3 2662 1985
3 2729 719
3 2735 1762
3 2745 1740
3 2755 1185
3 2812 1513
3 2832 1385
3 2842 2225
3 2915 2043
4 18 1024
4 82 1790
4 151 304
4 158 2199
4 169 1852
4 176 1370
4 196 2066
4 229 1514
4 254 982
4 384 5
4 419 902
4 421 1110
4 438 1270
4 503 2683
4 559 2826
4 566 981
4 586 1576
4 625 378
4 664 967
4 748 2705
4 774 1008
4 838 1233
4 840 1231
4 904 1025
4 971 2415
4 1002 375
4 1013 1667
4 1041 465
4 1160 2886
4 1165 2163
4 1189 2263
4 1201 1338
4 1223 292
4 1288 2194
4 1301 1116
4 1310 2194
4 1317 236
4 1325 105
4 1379 1012
4 1426 728
4 1474 2971
4 1521 1391
4 1586 1945
4 1593 879
4 1616 1896
4 1639 1834
4 1647 1920
4 1690 1159
4 1754 2048
4 1755 1701
4 1780 2002
4 1856 1950
4 1948 2323
4 1977 1612
4 1981 1434
4 2037 2447
4 2060 2248
4 2110 721
4 2118 1504
4 2211 2369
4 2222 1261
4 2287 1731
4 2353 2224
4 2374 1965
4 2396 157
4 2401 1025
4 2445 175
4 2555 3
4 2588 2361
4 2651 2992
4 2667 2521
4 2702 1703
4 2733 1381
4 2891 794
4 2894 370
4 2927 2862
5 11 2373
5 28 2912
5 29 2110
5 60 717
5 139 2128
5 160 1890
5 171 837
5 209 2391
5 301 2875
5 350 587
5 432 1943
5 443 1554
5 471 1198
5 495 1558
5 506 1113
5 553 1536
5 576 2161
5 595 1543
5 691 1861
5 694 442
5 700 2877
5 812 310
5 864 1041
5 1003 2878
5 1094 1883
5 1095 764
5 1142 2669
5 1176 2348
5 1330 1725
5 1388 2043
5 1401 1149
5 1407 1290
5 1453 2138
5 1492 2485
5 1648 1984
5 1669 1045
5 1686 1179
5 1711 529
5 1723 1024
5 1742 2356
5 1755 1993
5 1786 725
5 1794 386
5 1798 814
5 1871 1876
5 1900 161
5 2023 445
5 2124 2989
5 2144 2704
5 2203 1777
5 2248 653
5 2268 1133
5 2341 2348
5 2358 2581
5 2370 703
5 2446 2686
5 2473 943
5 2600 1974
5 2656 2617
5 2722 997
5 2750 881
5 2799 2749
5 2803 438
5 2825 1502
5 2878 2131
5 2916 2194
5 2989 2267
6 148 2894
6 189 520
6 206 262
6 233 1979
6 246 43
6 311 1090
6 349 2026
6 415 2264
6 424 545
6 468 1583
6 502 2473
6 589 1849
6 609 736
6 631 2801
6 655 2831
6 659 2527
6 676 764
6 690 993
6 713 2793
6 774 259
6 799 474
6 938 879
6 961 2768
6 962 273
6 964 1959
6 1078 703
6 1191 465
6 1223 2486
6 1372 2199
6 1382 2786
6 1448 995
6 1507 2317
6 1531 1986
6 1532 485
6 1571 1842
6 1645 1834
6 1649 2835
6 1669 1369
6 1682 2472
6 1707 827
6 1784 2000
6 1788 2726
6 1815 1527
6 1843 2654
6 1856 1014
6 1875 2677
6 1906 2176
6 1907 2570
6 1985 1520
6 2003 809
6 2029 229
6 2060 2386
6 2144 175
6 2279 1539
6 2285 1018
6 2414 2395
6 2417 1572
6 2538 1302
6 2541 699
6 2631 1042
6 2648 615
6 2861 1401
6 2955 51
6 2994 308
7 25 2749
7 29 1708
7 72 870
7 89 2418
7 110 788
7 182 1154
7 185 1349
7 189 2021
7 194 2193
7 238 2439
7 253 1901
7 265 2648
7 372 2840
7 432 631
7 568 8
7 612 2344
7 875 1883
7 877 901
7 1011 35
7 1025 3
7 1128 2071
7 1200 1157
7 1203 2092
7 1340 2594
7 1389 2237
7 1416 579
7 1461 1122
7 1473 2124
7 1487 393
7 1491 1389
7 1501 566
7 1544 2233
7 1586 1355
7 1602 1666
7 1694 1737
7 1735 191
7 1834 1456
7 1864 1371
7 1929 2607
7 2048 774
7 2053 2212
7 2214 2806
7 2256 598
7 2269 898
7 2278 2567
7 2399 826
7 2499 2975
7 2503 1485
7 2505 2335
7 2576 1466
7 2580 783
7 2604 7
7 2630 938
7 2994 2360
8 31 2893
8 33 1693
8 52 430
8 185 91
8 256 2803
8 261 816
8 271 939
8 272 301
8 320 2145
8 332 1104
8 366 1158
8 445 1295
8 477 1948
8 523 2082
8 602 2579
8 700 2519
8 743 1944
8 791 1708
8 841 2527
8 918 2302
8 947 192
8 952 135
8 979 307
8 1060 2858
8 1174 1922
8 1213 2360
8 1250 1739
8 1317 2077
8 1362 1575
8 1378 1557
8 1493 826
8 1502 522
8 1503 2631
8 1506 343
8 1598 168
8 1649 2609
8 1906 2243
8 1977 2618
8 1980 2316
8 1990 195
8 2033 362
8 2036 828
8 2109 2237
8 2111 1351
8 2205 820
8 2250 1487
8 2273 2343
8 2282 738
8 2292 89
8 2390 1765
8 2398 542
8 2463 1049
8 2465 1211
8 2485 2155
8 2561 340
8 2609 420
8 2612 1612
8 2629 737
8 2647 1222
8 2742 1506
8 2746 188
8 2749 1366
8 2775 2897
8 2828 1557
8 2871 851
8 2896 2969
8 2999 1151
9 78 1832
9 110 2315
9 440 2060
9 570 2759
9 572 2153
9 585 719
9 618 1146
9 619 2010
9 654 1358
9 663 2806
9 689 1914
9 693 2277
9 799 1614
9 803 1893
9 826 116
9 888 544
9 904 279
9 956 205
9 1013 376
9 1221 1722
9 1331 332
9 1343 2863
9 1417 2532
9 1476 2745
9 1497 1356
9 1513 1433
9 1583 2031
9 1700 772
9 1717 176
9 1786 147
9 1867 2813
9 1895 2102
9 1908 2222
9 1923 1866
9 1937 2596
9 1999 983
9 2004 807
9 2025 1161
9 2069 1498
9 2092 534
9 2148 821
9 2196 79
9 2214 2338
9 2264 2291
9 2270 1301
9 2272 518
9 2292 843
9 2305 2597
9 2329 564
9 2346 2142
9 2380 2639
9 2402 2507
9 2493 1244
9 2531 1432
9 2532 426
9 2550 1842
9 2571 2247
9 2589 2301
9 2626 2645
9 2627 1932
9 2674 139
9 2718 1381
9 2745 1185
9 2840 1347
9 2920 2789
9 2932 2998
10 4 1853
10 73 2664
10 98 151
10 127 2577
10 130 2550
10 159 794
10 181 1164
10 219 115
10 336 1252
10 394 982
10 400 920
10 445 1755
10 482 1098
10 517 2882
10 527 2240
10 543 335
10 546 1159
10 561 1864
10 611 1227
10 640 2743
10 678 1901
10 724 1174
10 791 478
10 801 678
10 882 1174
10 914 351
10 1003 59
10 1027 2847
10 1169 2118
10 1223 477
10 1264 1832
10 1589 1687
10 1595 1735
10 1633 1642
10 1660 2836
10 1696 1658
10 1756 2579
10 1772 500
10 1774 521
10 1978 1405
10 2047 2362
10 2050 1878
10 2077 651
10 2136 221
10 2180 201
10 2231 2319
10 2260 907
10 2343 2577
10 2385 1020
10 2434 2420
10 2459 1655
10 2461 1780
10 2527 304
10 2559 2348
10 2680 884
10 2773 260
10 2831 89
10 2868 1438
10 2899 2613
10 2932 2098
11 4 161
11 42 2305
11 78 954
11 333 1727
11 344 470
11 393 608
11 414 822
11 499 2567
11 590 1608
11 649 2781
11 757 2801
11 782 794
11 913 1989
11 915 2350
11 961 2063
11 976 1240
11 995 384
11 1036 47
11 1105 2962
11 1117 1031
11 1157 881
11 1184 882
11 1192 2345
11 1287 2136
11 1348 498
11 1349 1792
11 1364 2153
11 1527 1494
11 1546 1224
11 1578 2635
11 1585 175
11 1770 741
11 1816 515
11 2016 251
11 2087 1216
11 2098 1580
11 2337 755
11 2360 2211
11 2381 658
11 2443 79
11 2475 2546
11 2497 2478
11 2568 2080
11 2570 1724
11 2622 2990
11 2638 75
11 2715 2387
11 2851 52
11 2921 1278
11 2962 2110
11 2971 295
12 75 1711
12 171 2595
12 256 481
12 353 36
12 380 1128
12 554 885
12 575 2953
12 584 490
12 654 369
12 681 2140
12 791 2550
12 806 2891
12 869 350
12 974 562
12 1087 1883
12 1100 539
12 1132 2115
12 1179 2502
12 1183 39
12 1297 2767
12 1361 1478
12 1510 2645
12 1538 702
12 1594 860
12 1616 2212
12 1660 756
12 1667 1923
12 1672 1046
12 1708 2434
12 1722 2190
12 1803 482
12 1851 2892
12 1912 1667
12 1946 1382
12 2057 175
12 2074 1749
12 2128 921
12 2147 1160
12 2172 1408
12 2228 2914
12 2245 1166
12 2285 1667
12 2413 1016
12 2422 1483
12 2567 59
12 2602 2597
12 2748 922
12 2766 1192
12 2844 848
12 2885 239
12 2891 553
12 2919 615
12 2924 2067
12 2965 640
13 37 390
13 91 1189
13 154 2822
13 227 479
13 243 1956
13 263 1053
13 276 471
13 304 2228
13 338 2285
13 344 862
13 418 2526
13 488 1632
13 569 666
13 570 2066
13 665 1250
13 869 1198
13 964 2992
13 1044 2771
13 1141 1148
13 1175 2237
13 1218 1076
13 1321 151
13 1509 777
13 1558 551
13 1787 2584
13 1829 955
13 1970 407
13 2037 397
13 2058 2065
13 2089 2693
13 2181 2901
13 2189 1507
13 2241 15
13 2242 545
13 2259 2400
13 2410 1910
13 2432 179
13 2633 2191
13 2634 1336
13 2695 442
13 2799 172
13 2809 1474
13 2863 1819
13 2941 1998
14 6 2037
14 61 1697
14 73 45
14 174 1096
14 187 2398
14 231 1260
14 271 1247
14 295 482
14 298 2477
14 309 1481
14 374 2299
14 401 108
14 414 1456
14 449 1281
14 484 1547
14 550 329
14 670 2847
14 734 921
14 750 2626
14 758 146
14 883 1995
14 893 123
14 923 1762
14 927 2438
14 945 1153
14 949 1617
14 969 2239
14 1015 946
14 1030 1059
14 1058 135
14 1114 1412
14 1163 1339
14 1164 1756
14 1189 1385
14 1243 856
14 1481 1123
14 1612 2259
14 1710 2159
14 1727 276
14 1748 410
14 1797 1698
14 1892 107
14 1974 882
14 2060 699
14 2134 2610
14 2158 2043
14 2178 1548
14 2182 2290
14 2228 2892
14 2241 2511
14 2256 695
14 2292 1208
14 2321 2129
14 2327 2962
14 2343 2164
14 2521 483
14 2522 2815
14 2537 2124
14 2600 1046
14 2689 2543
14 2690 2159
14 2700 1051
14 2734 1055
14 2837 768
14 2932 2157
14 2943 2136
14 2991 66
15 18 169
15 169 1560
15 172 1521
15 198 2579
15 219 2711
15 233 2526
15 255 1164
15 269 905
15 386 1266
15 466 2721
15 471 2222
15 549 1095
15 646 636
15 792 2337
15 827 217
15 902 1560
15 927 2018
15 969 407
15 1064 2428
15 1201 350
15 1225 1600
15 1257 2281
15 1293 1198
15 1316 464
15 1428 939
15 1509 2100
15 1534 772
15 1600 1355
15 1601 2943
15 1629 2137
15 1656 2943
15 1665 2186
15 1685 2170
15 1691 2593
15 1696 1981
15 1709 2638
15 1804 1037
15 1892 2019
15 1979 732
15 2025 1785
15 2053 2318
15 2092 236
15 2113 310
15 2120 1179
15 2197 1589
15 2285 2087
15 2373 1896
15 2479 301
15 2509 1115
15 2521 2805
15 2614 1775
15 2648 2692
15 2703 2812
15 2751 1601
15 2944 58
15 2950 2463
16 89 2829
16 90 1443
16 102 860
16 115 2177
16 151 2084
16 175 2496
16 264 277
16 284 2964
16 351 945
16 357 1533
16 380 997
16 391 1728
16 398 76
16 404 1429
16 444 222
16 523 340
16 527 1061
16 552 22
16 567 2951
16 614 1525
16 632 1786
16 634 563
16 635 169
16 783 557
16 796 1379
16 844 47
16 868 2379
16 1019 423
16 1030 2655
16 1165 2368
16 1228 1427
16 1238 776
16 1329 2148
16 1347 150
16 1423 820
16 1464 2770
16 1563 1207
16 1598 2773
16 1696 474
16 1930 2321
16 1969 3
16 2060 1897
16 2119 2117
16 2179 600
16 2228 2471
16 2247 2585
16 2301 1434
16 2303 2523
16 2308 2515
16 2422 2685
16 2455 2143
16 2476 1340
16 2488 2129
16 2532 495
16 2570 2654
16 2630 1251
16 2734 1515
16 2738 1731
16 2821 519
16 2833 34
17 7 2138
17 10 365
17 14 2757
17 136 904
17 164 807
17 240 946
17 249 1103
17 254 931
17 335 1439
17 391 2730
17 435 2024
17 529 1474
17 665 822
17 859 1141
17 886 2580
17 1029 2327
17 1043 360
17 1158 1050
17 1179 1060
17 1225 1619
17 1235 1036
17 1269 2829
17 1412 1950
17 1462 949
17 1600 2196
17 1614 1331
17 1674 1062
17 1705 818
17 1730 2560
17 1747 2454
17 1799 974
17 1810 880
17 1825 555
17 1862 2831
17 1875 1632
17 1932 316
17 1945 1586
17 1967 1687
17 1993 2524
17 2000 86
17 2002 1565
17 2027 1839
17 2041 342
17 2078 319
17 2145 653
17 2170 755
17 2213 2874
17 2218 2865
17 2220 2851
17 2250 1454
17 2289 510
17 2312 658
17 2322 1543
17 2467 1266
17 2484 2600
17 2512 569
17 2591 1147
17 2610 1160
17 2718 2019
17 2733 773
17 2794 1868
17 2823 1814
17 2842 2383
17 2888 2456
17 2975 447
17 2978 2322
18 1 238
18 147 2613
18 156 1116
18 201 1137
18 254 559
18 313 1527
18 401 1291
18 408 362
18 454 1575
18 486 558
18 532 2786
18 537 2485
18 549 2938
18 569 1645
18 608 2717
18 648 2316
18 666 1725
18 725 427
18 730 2022
18 818 460
18 822 2091
18 828 2593
18 890 324
18 1046 452
18 1098 1745
18 1176 2122
18 1243 1382
18 1490 223
18 1500 147
18 1502 179
18 1582 1008
18 1620 2476
18 1718 2111
18 1753 1028
18 1759 2821
18 1762 1313
18 1810 520
18 1877 1002
18 1901 1151
18 1905 2693
18 1991 2607
18 2082 1994
18 2087 958
18 2102 2898
18 2117 2892
18 2176 1571
18 2201 2926
18 2336 2697
18 2439 1538
18 2479 1872
18 2595 2863
18 2610 2756
18 2679 2440
18 2704 1683
18 2819 2192
18 2901 1825
18 2913 415
19 28 993
19 72 522
19 110 2868
19 165 2749
19 169 1940
19 203 63
19 204 1803
19 217 460
19 519 2907
19 525 58
19 544 2139
19 636 1113
19 660 2546
19 672 1039
19 753 945
19 766 932
19 776 1097
19 860 178
19 891 2999
19 1003 1148
19 1005 376
19 1008 2691
19 1079 2993
19 1124 1974
19 1152 1889
19 1160 153
19 1172 881
19 1214 2933
19 1238 257
19 1365 1753
19 1367 561
19 1428 168
19 1470 2312
19 1595 2514
19 1753 1134
19 1776 1110
19 1853 1274
19 1922 2663
19 1951 2159
19 2002 2514
19 2010 1505
19 2013 668
19 2016 108
19 2047 993
19 2064 647
19 2069 1132
19 2107 514
19 2108 322
19 2196 1570
19 2316 1135
19 2330 428
19 2372 74
19 2434 531
19 2571 232
19 2576 1600
19 2603 2508
19 2635 1599
19 2663 307
19 2676 645
19 2692 1301
19 2721 2891
19 2748 1992
19 2783 737
19 2845 2141
19 2947 2048
20 4 175
20 123 1251
20 138 286
20 216 1236
20 297 1844
20 392 362
20 433 1984
20 454 2459
20 575 1871
20 722 990
20 727 1450
20 764 2920
20 783 1672
20 825 2262
20 845 784
20 876 1451
20 989 1039
20 1021 2588
20 1047 427
20 1053 1494
20 1114 2873
20 1170 1016
20 1199 1459
20 1418 82
20 1450 540
20 1452 2988
20 1468 1715
20 1525 1862
20 1570 2284
20 1610 163
20 1722 2889
20 1856 1226
20 1895 1732
20 1958 2101
20 2020 1769
20 2139 2648
20 2181 2224
20 2191 2554
20 2229 2170
20 2271 1736
20 2347 2664
20 2368 1246
20 2369 1544
20 2429 1374
20 2466 1063
20 2479 401
20 2481 1869
20 2528 556
20 2649 2399
20 2846 999
20 2855 711
21 41 2901
21 136 2517
21 266 1526
21 270 2129
21 350 1954
21 354 2228
21 367 433
21 420 59
21 495 538
21 509 54
21 535 2238
21 537 56
21 595 390
21 620 1707
21 630 941
21 641 1507
21 724 1833
21 725 764
21 736 1573
21 751 948
21 809 1777
21 834 328
21 885 32
21 973 1099
21 1000 1226
21 1031 1513
21 1051 438
21 1083 2133
21 1108 2650
21 1139 830
21 1149 2720
21 1237 1580
21 1281 2592
21 1323 1531
21 1327 2345
21 1342 1006
21 1434 2814
21 1464 587
21 1516 1983
21 1527 616
21 1543 2368
21 1595 301
21 1609 2465
21 1659 2740
21 1714 1533
21 1817 2308
21 1960 649
21 1966 197
21 2015 1084
21 2027 1307
21 2029 1517
21 2064 1268
21 2065 1109
21 2099 65
21 2102 998
21 2111 651
21 2160 2295
21 2177 2701
21 2285 2736
21 2385 1546
21 2386 1720
21 2462 1668
21 2488 959
21 2568 1676
21 2633 941
21 2720 916
21 2776 877
21 2801 1956
21 2814 1830
21 2896 1263
21 2935 651
22 8 414
22 98 1845
22 193 2195
22 194 1079
22 200 548
22 211 171
22 266 2848
22 287 405
22 314 68
22 316 1888
22 377 1555
22 429 836
22 446 1661
22 688 1349
22 731 2513
22 769 264
22 785 6
22 870 2516
22 874 2650
22 880 558
22 1007 2361
22 1008 75
22 1081 2603
22 1181 1061
22 1355 2314
22 1456 1275
22 1527 1839
22 1550 1800
22 1623 2870
22 1631 595
22 1674 941
22 1722 1853
22 1731 945
22 1850 388
22 1853 1112
22 1857 1310
22 1860 393
22 1872 2317
22 1889 1879
22 1949 1779
22 2063 453
22 2151 1722
22 2188 2181
22 2206 851
22 2235 445
22 2348 155
22 2356 696
22 2406 2336
22 2423 2221
22 2456 2522
22 2488 1488
22 2599 459
22 2655 952
22 2767 2577
22 2822 2167
22 2835 1987
22 2844 2061
22 2979 1173
22 2998 771
23 76 2654
23 96 2345
23 102 2906
23 184 1799
23 285 1651
23 288 1405
23 384 1540
23 395 773
23 411 166
23 431 1888
23 477 2695
23 482 1167
23 645 1567
23 654 2205
23 813 871
23 932 2264
23 945 1368
23 977 2786
23 1023 1983
23 1130 1845
23 1133 1693
23 1156 2083
23 1197 1117
23 1204 1138
23 1207 2463
23 1210 716
23 1310 2568
23 1367 2667
23 1501 2072
23 1620 2949
23 1638 458
23 1679 2869
23 1791 234
23 1811 1757
23 1841 1095
23 1847 2336
23 1973 1831
23 2003 2414
23 2069 1446
23 2105 1120
23 2162 2845
23 2207 2932
23 2294 1692
23 2311 2882
23 2337 2526
23 2357 62
23 2362 514
23 2397 621
23 2410 461
23 2494 515
23 2522 2762
23 2527 2939
23 2537 2119
23 2658 2464
23 2694 1636
23 2764 2432
23 2774 2926
23 2780 2306
23 2886 1047
23 2934 2544
23 2943 2291
24 72 2117
24 173 449
24 301 717
24 303 1626
24 334 44
24 348 1206
24 444 6
24 642 948
24 792 507
24 836 2262
24 841 2413
24 858 2075
24 933 2340
24 974 1976
24 1013 1758
24 1023 575
24 1061 1365
24 1115 2997
24 1225 2159
24 1330 2747
24 1543 1784
24 1643 668
24 1714 778
24 1792 711
24 1987 2606
24 1999 2464
24 2054 1582
24 2081 195
24 2112 131
24 2142 2179
24 2163 511
24 2189 2023
24 2283 2120
24 2348 1290
24 2479 2253
24 2480 2669
24 2526 2878
24 2550 802
24 2624 2548
24 2695 1405
24 2824 617
24 2861 1725
24 2947 1377
24 2965 2562
25 29 1740
25 95 2547
25 96 727
25 204 2154
25 237 2878
25 243 1717
25 251 1696
25 261 882
25 265 1282
25 289 1250
25 366 407
25 395 883
25 431 2302
25 449 1214
25 460 2698
25 471 867
25 556 2874
25 628 2793
25 666 1811
25 739 1785
25 847 175
25 873 1617
25 932 2123
25 968 1437
25 998 52
25 1004 2316
25 1113 2811
25 1122 2694
25 1140 539
25 1149 510
25 1161 1366
25 1198 240
25 1225 833
25 1257 806
25 1419 403
25 1459 345
25 1475 1565
25 1515 644
25 1531 1277
25 1567 246
25 1661 1233
25 1662 2330
25 1773 373
25 1774 899
25 1844 2279
25 1848 1542
25 1943 1112
25 2058 2837
25 2107 628
25 2114 1457
25 2139 2021
25 2195 2844
25 2197 110
25 2208 2280
25 2240 2043
25 2290 2919
25 2363 1871
25 2393 2730
25 2452 2300
25 2571 2291
25 2596 854
25 2616 605
25 2630 283
25 2660 949
25 2828 795
25 2834 2104
25 2929 930
26 6 531
26 20 1585
26 29 2626
26 76 1117
26 93 778
26 167 1778
26 173 2211
26 238 1763
26 314 1138
26 322 79
26 434 861
26 463 710
26 569 869
26 617 1834
26 652 588
26 696 597
26 712 2461
26 771 730
26 807 902
26 838 288
26 881 499
26 942 1471
26 963 1190
26 1008 1758
26 1016 518
26 1032 130
26 1083 1961
26 1178 2343
26 1272 1643
26 1293 2202
26 1371 203
26 1380 2215
26 1390 953
26 1395 2536
26 1412 2405
26 1425 672
26 1476 2616
26 1564 1791
26 1575 2664
26 1580 407
26 1660 541
26 1689 1805
26 1712 969
26 1714 1315
26 1728 1972
26 1855 2201
26 1909 499
26 1922 2330
26 2024 2493
26 2149 2879
26 2242 746
26 2254 2277
26 2350 2979
26 2407 538
26 2433 799
26 2473 1792
26 2569 2151
26 2623 1056
26 2634 1027
26 2662 2378
26 2710 2924
26 2789 140
26 2855 1708
26 2894 1371
26 2923 2361
26 2938 1149
26 2974 173
26 2986 2675
27 64 1081
27 121 2622
27 126 1114
27 167 2979
27 185 425
27 198 685
27 199 134
27 212 1348
27 258 2130
27 281 1942
27 378 698
27 419 2562
27 473 86
27 580 7
27 587 303
27 595 738
27 610 2362
27 668 207
27 694 2390
27 714 2457
27 752 1477
27 771 61
27 778 1021
27 801 2549
27 824 2936
27 866 2552
27 989 1228
27 1028 2681
27 1038 1111
27 1118 2606
27 1120 1882
27 1171 277
27 1217 214
27 1271 1275
27 1285 479
27 1292 1549
27 1322 343
27 1324 2927
27 1410 2747
27 1419 1189
27 1449 2276
27 1491 768
27 1514 1519
27 1562 1727
27 1578 179
27 1622 1730
27 1640 2081
27 1716 1917
27 1747 1610
27 1771 2067
27 1921 2094
27 2105 573
27 2314 1453
27 2325 1595
27 2369 245
27 2396 614
27 2423 314
27 2542 1616
27 2609 1444
27 2797 1464
27 2819 1553
27 2853 767
27 2908 2396
27 2955 1277
28 30 1417
28 34 1605
28 39 277
28 54 1101
28 180 1701
28 208 2672
28 260 2062
28 275 1835
28 422 1866
28 453 2410
28 500 973
28 615 1178
28 630 1666
28 886 1120
28 925 2117
28 1009 636
28 1128 2397
28 1227 1313
28 1238 2532
28 1336 1183
28 1402 2625
28 1426 1781
28 1593 2990
28 1629 2793
28 1671 888
28 1689 506
28 1692 2049
28 1712 1366
28 1747 2127
28 1753 1403
28 1770 2030
28 1790 1493
28 1863 181
28 1887 2282
28 1913 2347
28 1936 1321
28 1980 1177
28 2044 400
28 2160 758
28 2183 2400
28 2277 2697
28 2280 1110
28 2283 1575
28 2474 1521
28 2483 2322
28 2570 891
28 2573 1660
28 2597 295
28 2620 446
28 2644 476
28 2660 2738
28 2788 1087
28 2876 1243
29 100 543
29 151 1791
29 157 1734
29 196 1990
29 201 1511
29 238 1179
29 249 210
29 266 1937
29 317 590
29 337 2367
29 379 1901
29 387 1346
29 426 1333
29 484 1444
29 533 619
29 548 1852
29 549 885
29 573 583
29 574 2784
29 605 1744
29 723 1005
29 768 1023
29 917 2147
29 931 586
29 1010 2846
29 1031 1211
29 1043 2366
29 1091 2539
29 1104 1648
29 1131 917
29 1166 2178
29 1212 2243
29 1506 1108
29 1521 2602
29 1686 1806
29 1828 819
29 1901 372
29 1949 968
29 1951 49
29 1974 579
29 2025 462
29 2054 614
29 2073 1755
29 2093 1453
29 2116 2326
29 2241 361
29 2253 414
29 2390 2725
29 2493 1610
29 2553 2532
29 2618 143
29 2649 2019
29 2677 1608
29 2739 1848
29 2749 1300
29 2841 422
29 2940 2093
29 2944 1184
29 2967 2182
29 2990 2216
29 2992 2264
30 29 179
30 50 2661
30 133 1807
30 175 980
30 254 1680
30 266 2170
30 292 1732
30 310 2378
30 323 1234
30 334 701
30 341 2619
30 574 2362
30 585 1385
30 652 1148
30 694 445
30 809 259
30 832 2965
30 935 695
30 1005 1862
30 1014 1426
30 1079 762
30 1114 548
30 1120 2593
30 1233 2162
30 1256 2149
30 1365 1862
30 1492 1671
30 1593 2653
30 1605 709
30 1684 2846
30 1791 2248
30 1868 2700
30 1943 2517
30 1955 857
30 2014 874
30 2147 2526
30 2154 1018
30 2162 2627
30 2183 1827
30 2216 1654
30 2351 1951
30 2450 2244
30 2491 1546
30 2534 1159
30 2556 2171
30 2582 359
30 2650 2071
30 2731 2896
30 2827 235
30 2852 2618
30 2876 1800
30 2885 2019
30 2898 1020
30 2899 760
30 2985 2021
31 110 2899
31 129 1225
31 131 894
31 159 1480
31 247 1634
31 478 818
31 496 889
31 501 502
31 584 1093
31 612 895
31 657 729
31 698 726
31 715 1037
31 734 2650
31 756 2698
31 782 275
31 902 2827
31 925 446
31 937 535
31 944 1926
31 1006 2435
31 1015 731
31 1078 1696
31 1155 1323
31 1164 96
31 1174 2595
31 1180 2233
31 1187 1003
31 1226 1885
31 1262 2753
31 1266 2350
31 1272 311
31 1335 2031
31 1471 2067
31 1524 1818
31 1529 557
31 1543 2018
31 1600 1806
31 1611 2966
31 1625 515
