1500 44146
6 1181 1184
6 1433 89
6 1459 1305
6 1464 907
6 1483 234
7 10 271
7 83 322
7 91 580
7 112 1454
7 115 141
7 350 807
7 367 788
7 392 412
7 531 12
7 603 1488
7 660 1044
7 681 238
7 682 802
7 712 735
7 724 666
7 789 243
7 865 823
7 868 981
7 870 1026
7 910 1479
7 915 768
7 989 1366
7 1097 644
7 1112 1249
7 1126 357
7 1162 384
7 1234 316
7 1253 917
7 1260 1482
7 1302 1159
7 1326 386
7 1446 538
7 1469 446
8 13 1192
8 21 767
8 79 1113
8 165 323
8 181 100
8 276 307
8 305 685
8 330 359
8 358 733
8 458 1136
8 482 930
8 512 636
8 550 35
8 624 1418
8 642 1483
8 766 379
8 879 1320
8 909 1087
8 939 1229
8 1118 82
8 1122 1497
8 1144 307
8 1319 1238
8 1348 81
8 1388 1333
8 1404 1357
9 55 788
9 109 895
9 124 989
9 130 797
9 199 332
9 239 1313
9 253 354
9 308 652
9 343 1166
9 405 670
9 437 868
9 441 1022
9 459 806
9 613 620
9 690 899
9 813 298
9 867 99
9 994 330
9 995 850
9 1059 35
9 1160 456
9 1202 581
9 1251 335
9 1429 748
10 126 551
10 157 1101
10 284 1051
10 499 513
10 537 204
10 604 1445
10 668 483
10 722 964
10 728 280
10 773 313
10 808 668
10 813 755
10 1029 286
10 1091 1001
10 1117 1449
10 1227 1114
10 1244 53
10 1320 913
10 1345 60
10 1392 760
10 1464 546
10 1497 198
11 209 131
11 229 18
11 328 80
11 364 1290
11 385 1407
11 450 396
11 462 358
11 585 1057
11 618 101
11 622 520
11 801 1017
11 813 692
11 866 1079
11 870 1065
11 974 1318
11 1033 1302
11 1077 1055
11 1142 471
11 1144 1044
11 1169 993
11 1210 931
11 1253 1050
11 1259 958
11 1269 405
11 1286 72
11 1307 417
11 1421 47
11 1441 626
11 1445 199
11 1461 1405
11 1478 324
12 98 879
12 169 1464
12 190 230
12 193 200
12 244 817
12 338 1126
12 368 563
12 400 1439
12 403 122
12 445 548
12 461 15
12 520 481
12 541 239
12 543 262
12 545 520
12 564 720
12 593 1240
12 654 1080
12 738 292
12 805 329
12 820 486
12 828 708
12 874 374
12 905 1384
12 1140 849
12 1171 520
12 1181 371
12 1339 328
12 1377 315
12 1394 745
12 1450 1337
13 64 1324
13 81 966
13 133 1017
13 203 1377
13 219 1309
13 265 937
13 380 1139
13 382 686
13 384 246
13 568 41
13 649 874
13 656 254
13 685 973
13 772 917
13 808 1464
13 892 6
13 916 1435
13 931 656
13 973 1363
13 1038 1395
13 1042 1362
13 1053 867
13 1142 532
13 1163 130
13 1201 666
13 1222 1402
13 1287 639
13 1345 651
13 1377 741
13 1421 426
14 43 539
14 155 106
14 188 486
14 196 224
14 282 460
14 332 1382
14 340 334
14 368 778
14 478 957
14 481 1118
14 518 968
14 597 308
14 645 79
14 741 1126
14 979 653
14 1011 603
14 1015 1274
14 1048 1120
14 1122 1068
14 1205 1066
14 1244 86
14 1254 972
14 1321 139
14 1363 231
14 1393 208
14 1414 226
14 1475 711
14 1487 507
15 1 14
15 36 741
15 221 446
15 234 487
15 335 632
15 351 241
15 571 363
15 707 973
15 800 630
15 846 429
15 849 684
15 863 133
15 945 1102
15 985 237
15 1093 1200
15 1110 587
15 1268 1186
15 1271 437
15 1349 409
15 1372 822
15 1380 774
15 1399 670
15 1470 542
15 1474 669
15 1484 925
16 26 104
16 78 189
16 109 871
16 183 882
16 324 768
16 336 479
16 395 1393
16 558 865
16 601 948
16 644 1331
16 736 1224
16 777 534
16 791 475
16 793 1452
16 842 961
16 879 752
16 933 896
16 945 1138
16 1041 883
16 1073 587
16 1081 1382
16 1126 177
16 1153 1012
16 1184 813
16 1324 1181
16 1397 614
16 1450 153
16 1465 1460
16 1479 927
17 71 1252
17 84 433
17 86 716
17 109 1203
17 112 1366
17 129 705
17 139 548
17 162 1369
17 190 554
17 214 248
17 239 61
17 254 973
17 265 954
17 301 223
17 314 1234
17 351 295
17 382 1334
17 398 540
17 448 641
17 454 1443
17 476 891
17 516 1316
17 577 627
17 618 1271
17 675 767
17 683 452
17 728 183
17 776 1364
17 788 1193
17 790 176
17 796 792
17 851 149
17 900 286
17 1024 33
17 1102 668
17 1105 172
17 1128 294
17 1199 884
17 1451 763
17 1496 614
18 33 954
18 57 682
18 98 214
18 115 678
18 258 1196
18 445 281
18 471 812
18 557 1237
18 570 1126
18 609 1297
18 906 1369
18 922 649
18 927 777
18 1157 299
18 1319 655
18 1391 1354
18 1394 391
18 1441 690
19 18 325
19 76 507
19 206 784
19 251 892
19 270 785
19 278 1107
19 282 51
19 285 1041
19 312 595
19 396 1093
19 397 1422
19 479 851
19 524 931
19 532 1319
19 623 405
19 706 721
19 710 1148
19 792 882
19 797 711
19 830 629
19 975 1086
19 988 841
19 1075 975
19 1078 551
19 1103 701
19 1152 970
19 1242 740
19 1289 378
19 1298 224
19 1314 1483
19 1348 647
19 1492 489
20 48 1245
20 55 661
20 80 267
20 87 907
20 158 78
20 230 631
20 287 845
20 361 266
20 376 281
20 382 24
20 422 1305
20 573 89
20 574 820
20 601 1114
20 607 329
20 662 322
20 683 367
20 707 927
20 738 1105
20 815 240
20 834 325
20 856 1170
20 946 660
20 977 1041
20 1051 938
20 1127 584
20 1137 743
20 1144 520
20 1190 1398
20 1225 893
20 1364 1287
20 1372 10
20 1396 359
20 1440 1014
20 1481 407
20 1484 998
21 34 512
21 41 528
21 53 313
21 65 1123
21 78 606
21 213 645
21 231 11
21 243 745
21 294 198
21 298 1003
21 352 1446
21 415 440
21 438 1135
21 443 478
21 446 750
21 497 1316
21 506 769
21 515 544
21 644 1002
21 645 604
21 664 845
21 673 388
21 793 526
21 805 1481
21 905 1215
21 918 1152
21 1034 1361
21 1091 200
21 1126 453
21 1211 1416
21 1251 445
21 1341 1440
21 1358 751
21 1390 290
22 88 561
22 167 513
22 172 285
22 297 477
22 323 1105
22 386 135
22 425 52
22 452 85
22 460 578
22 473 547
22 520 311
22 581 1458
22 634 952
22 694 551
22 738 993
22 775 258
22 788 1222
22 802 1391
22 816 122
22 909 1078
22 925 199
22 936 1136
22 981 867
22 1098 1192
22 1189 426
22 1200 115
22 1202 1098
22 1221 97
22 1226 602
22 1292 927
22 1339 1464
22 1341 688
22 1373 375
22 1376 1376
22 1384 1445
22 1404 390
22 1419 927
22 1471 1348
23 29 700
23 40 1126
23 91 935
23 95 206
23 279 368
23 304 1046
23 363 875
23 434 753
23 533 86
23 598 618
23 611 804
23 639 86
23 669 145
23 794 1225
23 806 100
23 814 585
23 832 1003
23 903 346
23 1027 1182
23 1035 585
23 1106 1355
23 1120 1173
23 1143 315
23 1183 558
23 1206 1316
23 1212 497
23 1261 1247
23 1286 1154
23 1327 231
23 1372 363
23 1445 657
24 112 318
24 117 33
24 257 126
24 277 755
24 285 904
24 305 654
24 338 978
24 380 369
24 381 72
24 491 1151
24 521 202
24 530 785
24 698 814
24 717 793
24 729 1409
24 743 295
24 745 201
24 818 337
24 870 457
24 943 1355
24 985 833
24 997 770
24 1040 1242
24 1082 389
24 1095 385
24 1109 759
24 1408 1129
24 1439 1431
24 1454 776
24 1476 44
25 5 954
25 75 689
25 79 1049
25 219 941
25 546 746
25 625 72
25 648 496
25 765 363
25 836 512
25 868 675
25 930 1478
25 989 626
25 1163 894
25 1221 283
25 1243 347
25 1269 1051
25 1333 1418
25 1357 829
25 1445 912
25 1448 165
25 1459 10
26 123 437
26 177 794
26 196 31
26 275 837
26 320 430
26 367 63
26 376 1174
26 395 1022
26 453 742
26 454 850
26 465 61
26 593 669
26 611 1120
26 617 1383
26 633 81
26 670 943
26 676 1352
26 702 1311
26 773 1244
26 804 14
26 808 978
26 843 1454
26 844 689
26 878 972
26 985 168
26 1049 648
26 1212 657
26 1292 1167
26 1326 295
26 1398 334
27 175 1276
27 192 74
27 193 476
27 290 912
27 350 149
27 424 910
27 433 832
27 592 1225
27 758 161
27 911 243
27 977 1205
27 1035 345
27 1056 1351
27 1076 366
27 1095 1161
27 1097 1304
27 1133 853
27 1180 975
27 1241 1297
27 1291 747
27 1300 224
27 1461 1123
27 1469 1045
27 1495 1405
28 110 528
28 239 948
28 274 1015
28 291 421
28 333 1049
28 339 1313
28 360 630
28 390 116
28 414 871
28 467 468
28 469 1416
28 484 405
28 501 344
28 560 1131
28 626 1499
28 741 908
28 748 687
28 775 244
28 797 1389
28 826 184
28 832 834
28 899 1470
28 936 94
28 1031 822
28 1143 146
28 1194 1233
28 1212 1356
28 1257 1262
28 1274 1234
29 78 963
29 79 191
29 81 1211
29 158 1331
29 196 247
29 229 769
29 252 1080
29 268 1025
29 326 873
29 356 1216
29 373 234
29 401 493
29 479 1149
29 539 16
29 554 187
29 561 1451
29 593 545
29 623 836
29 652 1490
29 666 948
29 703 795
29 707 1074
29 709 618
29 757 1499
29 816 78
29 830 11
29 859 420
29 878 1406
29 885 1127
29 992 1404
29 1066 231
29 1108 295
29 1151 196
29 1184 12
29 1340 162
29 1369 2
29 1371 249
29 1390 131
29 1405 711
29 1414 1101
29 1483 1258
30 19 1056
30 145 1225
30 187 602
30 191 155
30 218 858
30 246 81
30 260 589
30 290 602
30 329 472
30 332 1471
30 339 1375
30 405 1131
30 459 1250
30 511 1256
30 642 227
30 643 1047
30 791 768
30 816 547
30 823 1076
30 831 538
30 833 330
30 858 798
30 910 512
30 917 342
30 1014 939
30 1075 961
30 1098 342
30 1131 637
30 1147 222
30 1168 1499
30 1222 7
30 1225 1145
30 1358 1200
30 1390 309
31 6 1010
31 81 392
31 94 351
31 139 592
31 157 1402
31 218 1139
31 278 351
31 288 632
31 293 327
31 370 582
31 388 362
31 422 862
31 494 41
31 510 12
31 520 279
31 551 771
31 664 769
31 695 202
31 697 718
31 782 378
31 973 952
31 1201 789
31 1227 907
31 1233 1115
31 1261 485
31 1307 70
31 1332 756
31 1354 1365
31 1363 717
31 1381 954
31 1459 1344
32 82 352
32 116 784
32 121 421
32 140 416
32 195 682
32 222 962
32 329 438
32 379 336
32 420 1379
32 432 594
32 480 1151
32 529 12
32 533 353
32 542 1356
32 679 70
32 735 1233
32 863 667
32 962 923
32 977 264
32 980 778
32 983 498
32 1040 675
32 1049 944
32 1056 993
32 1131 1211
32 1156 1283
32 1412 1285
33 114 737
33 199 870
33 268 1133
33 287 245
33 291 964
33 337 417
33 384 75
33 414 542
33 423 1065
33 436 293
33 477 901
33 794 657
33 797 1334
33 803 1017
33 819 1430
33 878 1265
33 886 1407
33 1001 451
33 1022 630
33 1091 674
33 1117 1219
33 1119 1290
33 1184 1008
33 1286 592
33 1298 101
33 1337 1458
33 1347 1301
33 1348 631
33 1351 1305
33 1433 876
34 206 1087
34 212 572
34 281 189
34 333 626
34 429 1143
34 546 411
34 768 885
34 875 904
34 934 1221
34 947 594
34 1064 1420
34 1065 529
34 1134 483
34 1157 382
34 1167 330
34 1176 653
34 1201 364
34 1276 1119
34 1351 17
34 1366 152
35 41 1174
35 60 1102
35 99 940
35 228 1356
35 257 169
35 325 1033
35 351 1010
35 506 1013
35 567 195
35 715 1031
35 813 1360
35 844 1146
35 861 585
35 882 955
35 883 707
35 916 533
35 921 553
35 1000 873
35 1020 35
35 1058 83
35 1088 1194
35 1108 317
35 1125 319
35 1163 286
35 1164 416
35 1172 1418
35 1179 886
35 1373 55
35 1435 1323
36 8 327
36 31 308
36 38 492
36 111 548
36 135 1146
36 162 972
36 176 82
36 180 1298
36 366 588
36 464 550
36 518 110
36 525 925
36 545 389
36 568 1071
36 577 231
36 642 754
36 673 1373
36 709 880
36 729 674
36 739 854
36 769 254
36 809 292
36 1056 1393
36 1081 1039
36 1130 1126
36 1218 576
36 1237 496
36 1269 1350
36 1270 325
36 1308 573
36 1315 749
36 1378 912
36 1488 477
36 1489 411
37 89 797
37 123 1143
37 124 89
37 140 136
37 156 196
37 299 534
37 313 193
37 340 55
37 383 31
37 401 707
37 547 1389
37 783 618
37 792 166
37 805 870
37 858 1256
37 868 1276
37 891 74
37 951 683
37 971 409
37 1123 819
37 1140 83
37 1157 1012
37 1248 551
37 1263 1185
37 1323 1181
37 1326 220
37 1480 108
38 74 1005
38 99 1036
38 118 1332
38 119 1276
38 171 1087
38 284 1143
38 337 982
38 398 754
38 449 290
38 527 77
38 528 1034
38 557 576
38 582 562
38 593 371
38 706 991
38 744 415
38 755 1328
38 876 851
38 964 905
38 1019 42
38 1114 399
38 1123 213
38 1347 526
38 1378 1410
38 1392 1348
38 1421 160
38 1472 1402
39 37 607
39 86 882
39 89 1013
39 104 1384
39 116 685
39 161 644
39 195 1479
39 236 838
39 277 804
39 347 1402
39 363 565
39 395 357
39 490 1435
39 574 893
39 626 153
39 665 597
39 854 1342
39 881 913
39 907 317
39 994 766
39 1126 1056
39 1161 294
39 1177 1415
39 1196 310
39 1234 1009
39 1277 86
39 1293 300
39 1379 1281
39 1427 509
39 1458 1124
40 7 724
40 110 820
40 130 453
40 139 1044
40 184 955
40 228 967
40 286 1341
40 350 724
40 393 204
40 446 414
40 465 97
40 474 130
40 536 432
40 540 1078
40 625 309
40 773 838
40 799 1093
40 817 1363
40 887 256
40 1026 1379
40 1043 209
40 1059 1186
40 1147 388
40 1198 1035
40 1223 788
40 1230 357
40 1245 1080
40 1324 203
40 1331 1093
40 1339 980
40 1371 1274
41 5 357
41 24 1153
41 49 26
41 127 797
41 145 696
41 150 1054
41 182 1097
41 205 650
41 215 369
41 290 18
41 327 581
41 331 873
41 405 1286
41 454 174
41 519 252
41 732 527
41 821 274
41 877 1119
41 963 438
41 1082 1164
41 1253 214
41 1305 974
41 1341 604
41 1372 1184
41 1397 1035
42 109 644
42 181 1283
42 202 826
42 251 737
42 276 247
42 290 1249
42 375 499
42 458 461
42 471 1114
42 541 994
42 546 717
42 674 1077
42 745 1253
42 885 1139
42 924 1016
42 966 1187
42 1133 23
42 1176 541
42 1199 253
42 1201 1453
42 1213 572
42 1234 275
42 1291 439
42 1349 1447
42 1361 127
42 1396 657
42 1459 1198
42 1475 842
43 28 859
43 31 134
43 46 514
43 143 791
43 169 1092
43 175 508
43 199 664
43 206 389
43 220 483
43 307 49
43 315 694
43 355 151
43 360 933
43 389 255
43 418 829
43 426 1264
43 449 762
43 450 314
43 677 533
43 764 871
43 833 561
43 835 213
43 878 1475
43 951 196
43 965 124
43 986 373
43 1025 492
43 1104 1295
43 1142 468
43 1165 162
43 1193 303
43 1195 702
43 1256 1141
43 1289 1004
43 1333 1210
43 1378 331
43 1411 376
43 1438 262
44 13 1391
44 67 30
44 96 30
44 140 511
44 201 248
44 244 78
44 266 102
44 293 1289
44 434 760
44 465 1221
44 509 1353
44 611 1123
44 650 1197
44 697 331
44 704 1157
44 712 406
44 741 312
44 792 1097
44 796 1428
44 807 455
44 859 244
44 917 416
44 950 784
44 972 459
44 1083 1091
44 1110 538
44 1188 1471
44 1202 117
44 1243 270
44 1459 276
44 1465 194
45 17 1314
45 70 416
45 71 864
45 226 227
45 231 169
45 332 1329
45 353 169
45 418 720
45 497 257
45 498 495
45 543 604
45 554 696
45 614 371
45 748 750
45 761 1266
45 835 1350
45 969 1101
45 1078 147
45 1124 960
45 1161 1105
45 1164 1421
45 1173 1142
45 1216 644
45 1233 567
45 1238 14
45 1345 1407
45 1349 303
45 1417 624
45 1430 922
45 1444 1162
45 1453 344
45 1458 1204
46 10 781
46 91 1385
46 222 1182
46 296 280
46 300 6
46 303 442
46 351 339
46 582 609
46 694 1141
46 703 100
46 741 575
46 763 1436
46 792 947
46 836 498
46 865 923
46 870 276
46 886 373
46 930 1016
46 950 694
46 979 1186
46 989 1220
46 1000 101
46 1021 443
46 1028 1028
46 1044 332
46 1197 421
46 1255 719
46 1279 870
46 1347 374
46 1476 88
46 1487 1238
47 17 195
47 176 1259
47 192 852
47 275 1135
47 282 648
47 314 1335
47 413 955
47 462 465
47 519 122
47 522 1133
47 524 723
47 613 1493
47 615 996
47 628 943
47 653 1398
47 696 583
47 755 1044
47 779 1438
47 828 352
47 894 1099
47 899 1204
47 942 1390
47 965 1160
47 990 501
47 994 811
47 1066 967
47 1070 1182
47 1095 86
47 1122 318
47 1287 455
47 1307 996
47 1345 1404
47 1346 168
47 1407 59
47 1472 1257
48 6 1244
48 31 351
48 91 304
48 178 1008
48 185 1307
48 205 1212
48 227 567
48 230 240
48 312 414
48 345 1338
48 354 1374
48 370 219
48 372 1423
48 388 996
48 532 593
48 548 984
48 656 1424
48 734 1478
48 736 354
48 758 1174
48 764 174
48 793 583
48 822 1126
48 904 1196
48 1037 307
48 1048 752
48 1104 873
48 1106 1420
48 1263 1108
48 1287 388
48 1438 291
48 1467 554
49 8 860
49 33 343
49 131 18
49 143 920
49 239 1004
49 242 253
49 249 435
49 317 661
49 322 852
49 399 460
49 405 396
49 415 1123
49 434 1032
49 464 858
49 481 1011
49 491 590
49 573 342
49 595 749
49 610 442
49 620 609
49 796 640
49 846 60
49 853 1232
49 857 427
49 879 1478
49 899 427
49 930 114
49 1033 593
49 1049 866
49 1256 257
49 1264 672
49 1440 297
50 3 581
50 70 459
50 111 114
50 125 579
50 268 859
50 389 1415
50 475 1389
50 482 71
50 604 443
50 752 586
50 842 1460
50 865 1218
50 892 213
50 935 1049
50 949 1177
50 973 330
50 1133 665
50 1139 264
50 1231 98
50 1260 592
50 1278 1198
50 1319 1283
50 1351 557
50 1439 482
50 1495 671
51 151 109
51 176 137
51 187 1159
51 356 879
51 385 1327
51 452 96
51 624 948
51 775 1458
51 814 832
51 893 873
51 948 246
51 973 472
51 1051 604
51 1064 668
51 1193 595
51 1247 849
51 1330 1347
51 1384 1462
51 1430 1150
51 1434 373
51 1442 945
52 115 78
52 116 963
52 155 358
52 225 1309
52 257 502
52 288 251
52 290 281
52 304 654
52 342 121
52 464 359
52 475 1133
52 493 859
52 552 301
52 589 1186
52 602 1409
52 608 931
52 689 942
52 719 1242
52 737 1497
52 956 1118
52 1052 511
52 1413 1014
52 1414 418
52 1446 632
53 85 1155
53 128 113
53 191 693
53 194 42
53 197 141
53 211 939
53 291 852
53 301 574
53 605 986
53 680 551
53 742 1451
53 793 260
53 794 409
53 862 1413
53 887 1398
53 945 334
53 1022 481
53 1024 543
53 1050 1147
53 1080 785
53 1083 166
53 1135 502
53 1210 97
53 1242 349
53 1338 1232
53 1400 584
53 1409 670
53 1450 217
53 1499 1399
54 51 787
54 52 465
54 97 492
54 186 197
54 282 1069
54 416 636
54 483 1022
54 564 45
54 716 300
54 743 251
54 797 1025
54 1098 565
54 1103 1046
54 1186 967
54 1189 1044
54 1278 681
54 1297 644
54 1391 972
54 1415 1275
55 68 1004
55 117 620
55 160 1094
55 259 1024
55 300 1271
55 304 458
55 331 873
55 392 725
55 398 330
55 450 462
55 481 1418
55 563 495
55 673 21
55 705 193
55 712 1468
55 737 895
55 828 579
55 829 894
55 833 792
55 842 381
55 884 249
55 970 542
55 996 950
55 1089 1002
55 1130 192
55 1162 1383
55 1255 1316
55 1260 584
55 1261 834
55 1300 443
55 1343 159
55 1368 1422
55 1430 1190
55 1437 371
55 1481 299
56 70 1448
56 117 51
56 165 1130
56 275 900
56 286 1426
56 287 801
56 318 341
56 326 1323
56 455 216
56 476 1251
56 566 1108
56 580 1224
56 598 586
56 647 391
56 662 218
56 667 1295
56 684 869
56 694 233
56 700 24
56 733 240
56 789 212
56 841 1227
56 855 1024
56 892 1464
56 951 1231
56 987 1298
56 997 797
56 1066 1192
56 1069 1363
56 1097 559
56 1132 977
56 1172 1403
56 1204 922
56 1271 1410
56 1285 442
56 1336 178
56 1340 99
56 1358 1248
56 1463 1211
56 1472 790
57 41 1078
57 49 774
57 83 1112
57 109 194
57 128 991
57 261 640
57 297 732
57 363 828
57 370 1314
57 436 211
57 475 200
57 477 1315
57 711 885
57 742 156
57 787 18
57 790 1282
57 841 487
57 916 1133
57 928 36
57 978 106
57 1022 1175
57 1086 921
57 1089 1447
57 1171 1399
57 1213 1453
57 1259 1464
57 1265 420
57 1285 1177
57 1334 463
57 1361 602
57 1393 1387
57 1444 221
57 1475 1487
58 93 607
58 106 880
58 115 335
58 134 1163
58 190 1
58 257 895
58 301 627
58 369 1394
58 428 57
58 636 1232
58 696 434
58 703 1053
58 786 1171
58 801 467
58 871 1088
58 998 1404
58 1021 489
58 1024 1195
58 1031 958
58 1041 400
58 1072 776
58 1073 1016
58 1117 87
58 1219 1249
58 1230 891
58 1278 509
58 1343 997
58 1394 552
58 1466 1
59 3 367
59 65 292
59 163 1173
59 251 741
59 256 1214
59 272 370
59 322 910
59 339 436
59 363 1300
59 394 69
59 441 919
59 488 1014
59 526 1362
59 531 560
59 670 181
59 739 462
59 781 815
59 784 212
59 790 1222
59 809 1185
59 896 995
59 926 677
59 959 1221
59 967 63
59 990 1003
59 1055 809
59 1086 1482
59 1148 220
59 1276 1214
59 1314 1441
59 1331 604
59 1364 288
59 1395 75
59 1415 984
59 1497 20
60 53 289
60 162 1338
60 195 678
60 200 1371
60 243 1317
60 279 132
60 437 296
60 493 358
60 534 1179
60 581 692
60 591 951
60 616 1102
60 751 882
60 795 365
60 796 413
60 874 1262
60 911 863
60 966 1243
60 1041 63
60 1079 173
60 1116 1252
60 1172 1239
60 1295 1000
60 1313 1160
60 1321 654
60 1410 948
60 1460 975
60 1479 298
61 143 511
61 148 941
61 222 784
61 234 1012
61 267 500
61 333 778
61 347 624
61 360 1293
61 386 524
61 422 780
61 508 424
61 568 688
61 589 924
61 595 165
61 644 208
61 647 584
61 708 174
61 887 1052
61 923 1131
61 927 1492
61 1001 1038
61 1037 805
61 1120 958
61 1133 296
61 1140 143
61 1175 682
61 1196 1118
61 1208 714
61 1249 727
61 1425 35
61 1478 567
62 75 253
62 112 1156
62 114 697
62 124 314
62 213 39
62 247 1099
62 299 205
62 307 255
62 341 618
62 342 867
62 354 199
62 355 375
62 371 713
62 373 1152
62 475 485
62 490 430
62 509 664
62 715 423
62 776 653
62 820 851
62 852 843
62 891 613
62 939 1462
62 964 213
62 969 811
62 983 538
62 1042 1058
62 1141 459
62 1147 1466
62 1157 944
62 1172 390
62 1221 806
62 1277 911
62 1414 252
62 1442 199
62 1458 1465
63 5 178
63 47 815
63 119 1008
63 159 934
63 198 231
63 235 738
63 297 1371
63 339 302
63 367 1451
63 393 357
63 427 515
63 508 36
63 512 1220
63 605 651
63 611 632
63 638 28
63 653 259
63 691 463
63 707 561
63 728 183
63 780 435
63 793 793
63 795 223
63 884 937
63 929 1287
63 945 776
63 1050 1011
63 1132 298
63 1159 702
63 1229 735
63 1279 915
63 1289 327
63 1333 1120
63 1352 751
63 1365 1227
63 1380 1486
63 1445 1355
63 1450 84
64 20 136
64 100 850
64 187 123
64 198 1057
64 253 996
64 282 1155
64 336 1054
64 345 262
64 370 1035
64 388 321
64 528 178
64 578 628
64 670 1494
64 710 1160
64 728 349
64 754 258
64 760 256
64 769 1282
64 792 670
64 873 1215
64 892 1108
64 912 1098
64 918 469
64 947 25
64 1033 621
64 1038 509
64 1110 174
64 1119 583
64 1127 421
64 1144 188
64 1183 878
64 1196 726
64 1313 402
64 1326 1391
64 1349 651
64 1459 802
64 1499 549
65 5 1078
65 50 1344
65 56 195
65 71 673
65 245 1360
65 291 940
65 397 746
65 442 522
65 484 325
65 748 629
65 784 1286
65 793 433
65 798 1474
65 824 339
65 868 65
65 960 1211
65 969 545
65 981 1263
65 1001 1270
65 1079 538
65 1136 352
65 1188 796
65 1206 856
65 1259 80
65 1337 1400
65 1452 1266
66 10 175
66 20 1048
66 68 886
66 133 850
66 156 1004
66 221 263
66 300 1193
66 306 879
66 373 1272
66 382 1304
66 402 66
66 430 1112
66 500 6
66 510 692
66 521 1467
66 544 262
66 608 871
66 658 732
66 659 869
66 661 1261
66 705 1449
66 739 979
66 755 10
66 765 1112
66 768 1339
66 864 10
66 1028 1234
66 1178 350
66 1212 865
66 1317 38
66 1346 443
66 1360 890
66 1394 151
66 1402 1249
67 6 981
67 30 1313
67 205 1029
67 245 784
67 278 2
67 310 538
67 345 717
67 348 1216
67 398 803
67 443 279
67 480 489
67 530 1156
67 596 735
67 622 350
67 643 589
67 684 852
67 686 908
67 774 672
67 839 250
67 854 917
67 922 130
67 1065 1150
67 1101 1425
67 1247 1250
67 1256 1076
67 1479 81
67 1489 1212
68 31 391
68 39 638
68 79 270
68 107 34
68 393 837
68 495 932
68 517 502
68 632 643
68 657 1246
68 687 673
68 722 1275
68 723 201
68 748 591
68 760 996
68 820 778
68 977 1136
68 1099 277
68 1112 139
68 1242 27
68 1315 898
68 1344 1225
68 1418 1146
69 36 49
69 37 827
69 46 147
69 57 473
69 68 66
69 78 615
69 80 1491
69 99 311
69 114 739
69 120 1266
69 166 318
69 261 1210
69 290 903
69 316 1188
69 401 1443
69 412 641
69 414 1297
69 493 973
69 529 352
69 696 733
69 744 864
69 767 91
69 971 1200
69 1091 1353
69 1094 764
69 1105 411
69 1205 914
69 1236 1131
69 1272 423
69 1318 361
69 1405 243
69 1434 1452
69 1444 656
70 59 267
70 108 965
70 213 1292
70 221 1089
70 523 414
70 680 872
70 808 469
70 849 538
70 873 1370
70 964 926
70 1077 170
70 1134 1028
